location,date,new_deaths_smoothed,people_vaccinated
Chile,2024-05-04,2.43,
Chile,2024-05-05,1.71,
Chile,2024-05-06,1.71,
Chile,2024-05-07,1.71,
Chile,2024-05-08,1.71,
Chile,2024-05-09,1.71,
Chile,2024-05-10,1.71,
Chile,2024-05-11,1.71,
Chile,2024-05-12,0.86,
Chile,2024-05-13,0.86,
Chile,2024-05-14,0.86,
Chile,2024-05-15,0.86,
Chile,2024-05-16,0.86,
Chile,2024-05-17,0.86,
Chile,2024-05-18,0.86,
Chile,2024-05-19,0.14,
Chile,2024-05-20,0.14,
Chile,2024-05-21,0.14,
Chile,2024-05-22,0.14,
Chile,2024-05-23,0.14,
Chile,2024-05-24,0.14,
Chile,2024-05-25,0.14,
Chile,2024-05-26,0.43,
Chile,2024-05-27,0.43,
Chile,2024-05-28,0.43,
Chile,2024-05-29,0.43,
Chile,2024-05-30,0.43,
Chile,2024-05-31,0.43,
Chile,2024-06-01,0.43,
Chile,2024-06-02,0.43,
Chile,2024-06-03,0.43,
Chile,2024-06-04,0.43,
Chile,2024-06-05,0.43,
Chile,2024-06-06,0.43,
Chile,2024-06-07,0.43,
Chile,2024-06-08,0.43,
Chile,2024-06-09,0.57,
Chile,2024-06-10,0.57,
Chile,2024-06-11,0.57,
Chile,2024-06-12,0.57,
Chile,2024-06-13,0.57,
Chile,2024-06-14,0.57,
Chile,2024-06-15,0.57,
Chile,2024-06-16,0.86,
Chile,2024-06-17,0.86,
Chile,2024-06-18,0.86,
Chile,2024-06-19,0.86,
Chile,2024-06-20,0.86,
Chile,2024-06-21,0.86,
Chile,2024-06-22,0.86,
Chile,2024-06-23,0.14,
Chile,2024-06-24,0.14,
Chile,2024-06-25,0.14,
Chile,2024-06-26,0.14,
Chile,2024-06-27,0.14,
Chile,2024-06-28,0.14,
Chile,2024-06-29,0.14,
Chile,2024-06-30,0.14,
Chile,2024-07-01,0.14,
Chile,2024-07-02,0.14,
Chile,2024-07-03,0.14,
Chile,2024-07-04,0.14,
Chile,2024-07-05,0.14,
Chile,2024-07-06,0.14,
Chile,2024-07-07,0.29,
Chile,2024-07-08,0.29,
Chile,2024-07-09,0.29,
Chile,2024-07-10,0.29,
Chile,2024-07-11,0.29,
Chile,2024-07-12,0.29,
Chile,2024-07-13,0.29,
Chile,2024-07-14,0.14,
Chile,2024-07-15,0.14,
Chile,2024-07-16,0.14,
Chile,2024-07-17,0.14,
Chile,2024-07-18,0.14,
Chile,2024-07-19,0.14,
Chile,2024-07-20,0.14,
Chile,2024-07-21,0.14,
Chile,2024-07-22,0.14,
Chile,2024-07-23,0.14,
Chile,2024-07-24,0.14,
Chile,2024-07-25,0.14,
Chile,2024-07-26,0.14,
Chile,2024-07-27,0.14,
Chile,2024-07-28,0.43,
Chile,2024-07-29,0.43,
Chile,2024-07-30,0.43,
Chile,2024-07-31,0.43,
Chile,2024-08-01,0.43,
Chile,2024-08-02,0.43,
Chile,2024-08-03,0.43,
Chile,2024-08-04,0.0,
Portugal,2020-01-05,,
Portugal,2020-01-06,,
Portugal,2020-01-07,,
Portugal,2020-01-08,,
Portugal,2020-01-09,,
Portugal,2020-01-10,0.0,
Portugal,2020-01-11,0.0,
Portugal,2020-01-12,0.0,
Portugal,2020-01-13,0.0,
Portugal,2020-01-14,0.0,
Portugal,2020-01-15,0.0,
Portugal,2020-01-16,0.0,
Portugal,2020-01-17,0.0,
Portugal,2020-01-18,0.0,
Portugal,2020-01-19,0.0,
Portugal,2020-01-20,0.0,
Portugal,2020-01-21,0.0,
Portugal,2020-01-22,0.0,
Portugal,2020-01-23,0.0,
Portugal,2020-01-24,0.0,
Portugal,2020-01-25,0.0,
Portugal,2020-01-26,0.0,
Portugal,2020-01-27,0.0,
Portugal,2020-01-28,0.0,
Portugal,2020-01-29,0.0,
Portugal,2020-01-30,0.0,
Portugal,2020-01-31,0.0,
Portugal,2020-02-01,0.0,
Portugal,2020-02-02,0.0,
Portugal,2020-02-03,0.0,
Portugal,2020-02-04,0.0,
Portugal,2020-02-05,0.0,
Portugal,2020-02-06,0.0,
Portugal,2020-02-07,0.0,
Portugal,2020-02-08,0.0,
Portugal,2020-02-09,0.0,
Portugal,2020-02-10,0.0,
Portugal,2020-02-11,0.0,
Portugal,2020-02-12,0.0,
Portugal,2020-02-13,0.0,
Portugal,2020-02-14,0.0,
Portugal,2020-02-15,0.0,
Portugal,2020-02-16,0.0,
Portugal,2020-02-17,0.0,
Portugal,2020-02-18,0.0,
Portugal,2020-02-19,0.0,
Portugal,2020-02-20,0.0,
Portugal,2020-02-21,0.0,
Portugal,2020-02-22,0.0,
Portugal,2020-02-23,0.0,
Portugal,2020-02-24,0.0,
Portugal,2020-02-25,0.0,
Portugal,2020-02-26,0.0,
Portugal,2020-02-27,0.0,
Portugal,2020-02-28,0.0,
Portugal,2020-02-29,0.0,
Portugal,2020-03-01,0.0,
Portugal,2020-03-02,0.0,
Portugal,2020-03-03,0.0,
Portugal,2020-03-04,0.0,
Portugal,2020-03-05,0.0,
Portugal,2020-03-06,0.0,
Portugal,2020-03-07,0.0,
Portugal,2020-03-08,0.0,
Portugal,2020-03-09,0.0,
Portugal,2020-03-10,0.0,
Portugal,2020-03-11,0.0,
Portugal,2020-03-12,0.0,
Portugal,2020-03-13,0.0,
Portugal,2020-03-14,0.0,
Portugal,2020-03-15,0.0,
Portugal,2020-03-16,0.0,
Portugal,2020-03-17,0.0,
Portugal,2020-03-18,0.0,
Portugal,2020-03-19,0.0,
Portugal,2020-03-20,0.0,
Portugal,2020-03-21,0.0,
Portugal,2020-03-22,3.71,
Portugal,2020-03-23,3.71,
Portugal,2020-03-24,3.71,
Portugal,2020-03-25,3.71,
Portugal,2020-03-26,3.71,
Portugal,2020-03-27,3.71,
Portugal,2020-03-28,3.71,
Portugal,2020-03-29,17.71,
Portugal,2020-03-30,17.71,
Portugal,2020-03-31,17.71,
Portugal,2020-04-01,17.71,
Portugal,2020-04-02,17.71,
Portugal,2020-04-03,17.71,
Portugal,2020-04-04,17.71,
Portugal,2020-04-05,29.43,
Portugal,2020-04-06,29.43,
Portugal,2020-04-07,29.43,
Portugal,2020-04-08,29.43,
Portugal,2020-04-09,29.43,
Portugal,2020-04-10,29.43,
Portugal,2020-04-11,29.43,
Portugal,2020-04-12,35.14,
Portugal,2020-04-13,35.14,
Portugal,2020-04-14,35.14,
Portugal,2020-04-15,35.14,
Portugal,2020-04-16,35.14,
Portugal,2020-04-17,35.14,
Portugal,2020-04-18,35.14,
Portugal,2020-04-19,31.0,
Portugal,2020-04-20,31.0,
Portugal,2020-04-21,31.0,
Portugal,2020-04-22,31.0,
Portugal,2020-04-23,31.0,
Portugal,2020-04-24,31.0,
Portugal,2020-04-25,31.0,
Portugal,2020-04-26,26.71,
Portugal,2020-04-27,26.71,
Portugal,2020-04-28,26.71,
Portugal,2020-04-29,26.71,
Portugal,2020-04-30,26.71,
Portugal,2020-05-01,26.71,
Portugal,2020-05-02,26.71,
Portugal,2020-05-03,20.0,
Portugal,2020-05-04,20.0,
Portugal,2020-05-05,20.0,
Portugal,2020-05-06,20.0,
Portugal,2020-05-07,20.0,
Portugal,2020-05-08,20.0,
Portugal,2020-05-09,20.0,
Portugal,2020-05-10,11.43,
Portugal,2020-05-11,11.43,
Portugal,2020-05-12,11.43,
Portugal,2020-05-13,11.43,
Portugal,2020-05-14,11.43,
Portugal,2020-05-15,11.43,
Portugal,2020-05-16,11.43,
Portugal,2020-05-17,9.86,
Portugal,2020-05-18,9.86,
Portugal,2020-05-19,9.86,
Portugal,2020-05-20,9.86,
Portugal,2020-05-21,9.86,
Portugal,2020-05-22,9.86,
Portugal,2020-05-23,9.86,
Portugal,2020-05-24,9.71,
Portugal,2020-05-25,9.71,
Portugal,2020-05-26,9.71,
Portugal,2020-05-27,9.71,
Portugal,2020-05-28,9.71,
Portugal,2020-05-29,9.71,
Portugal,2020-05-30,9.71,
Portugal,2020-05-31,9.86,
Portugal,2020-06-01,9.86,
Portugal,2020-06-02,9.86,
Portugal,2020-06-03,9.86,
Portugal,2020-06-04,9.86,
Portugal,2020-06-05,9.86,
Portugal,2020-06-06,9.86,
Portugal,2020-06-07,7.14,
Portugal,2020-06-08,7.14,
Portugal,2020-06-09,7.14,
Portugal,2020-06-10,7.14,
Portugal,2020-06-11,7.14,
Portugal,2020-06-12,7.14,
Portugal,2020-06-13,7.14,
Portugal,2020-06-14,4.43,
Portugal,2020-06-15,4.43,
Portugal,2020-06-16,4.43,
Portugal,2020-06-17,4.43,
Portugal,2020-06-18,4.43,
Portugal,2020-06-19,4.43,
Portugal,2020-06-20,4.43,
Portugal,2020-06-21,2.86,
Portugal,2020-06-22,2.86,
Portugal,2020-06-23,2.86,
Portugal,2020-06-24,2.86,
Portugal,2020-06-25,2.86,
Portugal,2020-06-26,2.86,
Portugal,2020-06-27,2.86,
Portugal,2020-06-28,5.43,
Portugal,2020-06-29,5.43,
Portugal,2020-06-30,5.43,
Portugal,2020-07-01,5.43,
Portugal,2020-07-02,5.43,
Portugal,2020-07-03,5.43,
Portugal,2020-07-04,5.43,
Portugal,2020-07-05,7.71,
Portugal,2020-07-06,7.71,
Portugal,2020-07-07,7.71,
Portugal,2020-07-08,7.71,
Portugal,2020-07-09,7.71,
Portugal,2020-07-10,7.71,
Portugal,2020-07-11,7.71,
Portugal,2020-07-12,5.86,
Portugal,2020-07-13,5.86,
Portugal,2020-07-14,5.86,
Portugal,2020-07-15,5.86,
Portugal,2020-07-16,5.86,
Portugal,2020-07-17,5.86,
Portugal,2020-07-18,5.86,
Portugal,2020-07-19,4.14,
Portugal,2020-07-20,4.14,
Portugal,2020-07-21,4.14,
Portugal,2020-07-22,4.14,
Portugal,2020-07-23,4.14,
Portugal,2020-07-24,4.14,
Portugal,2020-07-25,4.14,
Portugal,2020-07-26,4.14,
Portugal,2020-07-27,4.14,
Portugal,2020-07-28,4.14,
Portugal,2020-07-29,4.14,
Portugal,2020-07-30,4.14,
Portugal,2020-07-31,4.14,
Portugal,2020-08-01,4.14,
Portugal,2020-08-02,2.57,
Portugal,2020-08-03,2.57,
Portugal,2020-08-04,2.57,
Portugal,2020-08-05,2.57,
Portugal,2020-08-06,2.57,
Portugal,2020-08-07,2.57,
Portugal,2020-08-08,2.57,
Portugal,2020-08-09,3.14,
Portugal,2020-08-10,3.14,
Portugal,2020-08-11,3.14,
Portugal,2020-08-12,3.14,
Portugal,2020-08-13,3.14,
Portugal,2020-08-14,3.14,
Portugal,2020-08-15,3.14,
Portugal,2020-08-16,2.71,
Portugal,2020-08-17,2.71,
Portugal,2020-08-18,2.71,
Portugal,2020-08-19,2.71,
Portugal,2020-08-20,2.71,
Portugal,2020-08-21,2.71,
Portugal,2020-08-22,2.71,
Portugal,2020-08-23,3.29,
Portugal,2020-08-24,3.29,
Portugal,2020-08-25,3.29,
Portugal,2020-08-26,3.29,
Portugal,2020-08-27,3.29,
Portugal,2020-08-28,3.29,
Portugal,2020-08-29,3.29,
Portugal,2020-08-30,3.0,
Portugal,2020-08-31,3.0,
Portugal,2020-09-01,3.0,
Portugal,2020-09-02,3.0,
Portugal,2020-09-03,3.0,
Portugal,2020-09-04,3.0,
Portugal,2020-09-05,3.0,
Portugal,2020-09-06,3.14,
Portugal,2020-09-07,3.14,
Portugal,2020-09-08,3.14,
Portugal,2020-09-09,3.14,
Portugal,2020-09-10,3.14,
Portugal,2020-09-11,3.14,
Portugal,2020-09-12,3.14,
Portugal,2020-09-13,4.0,
Portugal,2020-09-14,4.0,
Portugal,2020-09-15,4.0,
Portugal,2020-09-16,4.0,
Portugal,2020-09-17,4.0,
Portugal,2020-09-18,4.0,
Portugal,2020-09-19,4.0,
Portugal,2020-09-20,7.0,
Portugal,2020-09-21,7.0,
Portugal,2020-09-22,7.0,
Portugal,2020-09-23,7.0,
Portugal,2020-09-24,7.0,
Portugal,2020-09-25,7.0,
Portugal,2020-09-26,7.0,
Portugal,2020-09-27,5.29,
Portugal,2020-09-28,5.29,
Portugal,2020-09-29,5.29,
Portugal,2020-09-30,5.29,
Portugal,2020-10-01,5.29,
Portugal,2020-10-02,5.29,
Portugal,2020-10-03,5.29,
Portugal,2020-10-04,8.71,
Portugal,2020-10-05,8.71,
Portugal,2020-10-06,8.71,
Portugal,2020-10-07,8.71,
Portugal,2020-10-08,8.71,
Portugal,2020-10-09,8.71,
Portugal,2020-10-10,8.71,
Portugal,2020-10-11,11.57,
Portugal,2020-10-12,11.57,
Portugal,2020-10-13,11.57,
Portugal,2020-10-14,11.57,
Portugal,2020-10-15,11.57,
Portugal,2020-10-16,11.57,
Portugal,2020-10-17,11.57,
Portugal,2020-10-18,15.0,
Portugal,2020-10-19,15.0,
Portugal,2020-10-20,15.0,
Portugal,2020-10-21,15.0,
Portugal,2020-10-22,15.0,
Portugal,2020-10-23,15.0,
Portugal,2020-10-24,15.0,
Portugal,2020-10-25,20.86,
Portugal,2020-10-26,20.86,
Portugal,2020-10-27,20.86,
Portugal,2020-10-28,20.86,
Portugal,2020-10-29,20.86,
Portugal,2020-10-30,20.86,
Portugal,2020-10-31,20.86,
Portugal,2020-11-01,35.0,
Portugal,2020-11-02,35.0,
Portugal,2020-11-03,35.0,
Portugal,2020-11-04,35.0,
Portugal,2020-11-05,35.0,
Portugal,2020-11-06,35.0,
Portugal,2020-11-07,35.0,
Portugal,2020-11-08,53.86,
Portugal,2020-11-09,53.86,
Portugal,2020-11-10,53.86,
Portugal,2020-11-11,53.86,
Portugal,2020-11-12,53.86,
Portugal,2020-11-13,53.86,
Portugal,2020-11-14,53.86,
Portugal,2020-11-15,75.29,
Portugal,2020-11-16,75.29,
Portugal,2020-11-17,75.29,
Portugal,2020-11-18,75.29,
Portugal,2020-11-19,75.29,
Portugal,2020-11-20,75.29,
Portugal,2020-11-21,75.29,
Portugal,2020-11-22,68.57,
Portugal,2020-11-23,68.57,
Portugal,2020-11-24,68.57,
Portugal,2020-11-25,68.57,
Portugal,2020-11-26,68.57,
Portugal,2020-11-27,68.57,
Portugal,2020-11-28,68.57,
Portugal,2020-11-29,76.0,
Portugal,2020-11-30,76.0,
Portugal,2020-12-01,76.0,
Portugal,2020-12-02,76.0,
Portugal,2020-12-03,76.0,
Portugal,2020-12-04,76.0,
Portugal,2020-12-05,76.0,
Portugal,2020-12-06,76.29,
Portugal,2020-12-07,76.29,
Portugal,2020-12-08,76.29,
Portugal,2020-12-09,76.29,
Portugal,2020-12-10,76.29,
Portugal,2020-12-11,76.29,
Portugal,2020-12-12,76.29,
Portugal,2020-12-13,87.0,
Portugal,2020-12-14,87.0,
Portugal,2020-12-15,87.0,
Portugal,2020-12-16,87.0,
Portugal,2020-12-17,87.0,
Portugal,2020-12-18,87.0,
Portugal,2020-12-19,87.0,
Portugal,2020-12-20,77.57,
Portugal,2020-12-21,77.57,
Portugal,2020-12-22,77.57,
Portugal,2020-12-23,77.57,
Portugal,2020-12-24,77.57,
Portugal,2020-12-25,77.57,
Portugal,2020-12-26,77.57,
Portugal,2020-12-27,70.29,
Portugal,2020-12-28,70.29,
Portugal,2020-12-29,70.29,
Portugal,2020-12-30,70.29,
Portugal,2020-12-31,70.29,
Portugal,2021-01-01,70.29,5186.0
Portugal,2021-01-02,70.29,
Portugal,2021-01-03,75.71,
Portugal,2021-01-04,75.71,
Portugal,2021-01-05,75.71,
Portugal,2021-01-06,75.71,
Portugal,2021-01-07,75.71,
Portugal,2021-01-08,75.71,85686.0
Portugal,2021-01-09,75.71,
Portugal,2021-01-10,106.43,
Portugal,2021-01-11,106.43,
Portugal,2021-01-12,106.43,
Portugal,2021-01-13,106.43,
Portugal,2021-01-14,106.43,
Portugal,2021-01-15,106.43,136372.0
Portugal,2021-01-16,106.43,
Portugal,2021-01-17,158.43,
Portugal,2021-01-18,158.43,
Portugal,2021-01-19,158.43,
Portugal,2021-01-20,158.43,
Portugal,2021-01-21,158.43,
Portugal,2021-01-22,158.43,259842.0
Portugal,2021-01-23,158.43,
Portugal,2021-01-24,242.57,
Portugal,2021-01-25,242.57,
Portugal,2021-01-26,242.57,
Portugal,2021-01-27,242.57,
Portugal,2021-01-28,242.57,
Portugal,2021-01-29,242.57,302937.0
Portugal,2021-01-30,242.57,
Portugal,2021-01-31,287.71,
Portugal,2021-02-01,287.71,
Portugal,2021-02-02,287.71,
Portugal,2021-02-03,287.71,
Portugal,2021-02-04,287.71,
Portugal,2021-02-05,287.71,328144.0
Portugal,2021-02-06,287.71,
Portugal,2021-02-07,226.71,
Portugal,2021-02-08,226.71,
Portugal,2021-02-09,226.71,
Portugal,2021-02-10,226.71,
Portugal,2021-02-11,226.71,
Portugal,2021-02-12,226.71,370061.0
Portugal,2021-02-13,226.71,
Portugal,2021-02-14,147.71,
Portugal,2021-02-15,147.71,
Portugal,2021-02-16,147.71,
Portugal,2021-02-17,147.71,
Portugal,2021-02-18,147.71,
Portugal,2021-02-19,147.71,474668.0
Portugal,2021-02-20,147.71,
Portugal,2021-02-21,86.86,
Portugal,2021-02-22,86.86,
Portugal,2021-02-23,86.86,
Portugal,2021-02-24,86.86,
Portugal,2021-02-25,86.86,
Portugal,2021-02-26,86.86,653049.0
Portugal,2021-02-27,86.86,
Portugal,2021-02-28,46.57,
Portugal,2021-03-01,46.57,
Portugal,2021-03-02,46.57,
Portugal,2021-03-03,46.57,
Portugal,2021-03-04,46.57,
Portugal,2021-03-05,46.57,794356.0
Portugal,2021-03-06,46.57,
Portugal,2021-03-07,29.86,
Portugal,2021-03-08,29.86,
Portugal,2021-03-09,29.86,
Portugal,2021-03-10,29.86,
Portugal,2021-03-11,29.86,
Portugal,2021-03-12,29.86,893830.0
Portugal,2021-03-13,29.86,
Portugal,2021-03-14,18.57,
Portugal,2021-03-15,18.57,
Portugal,2021-03-16,18.57,
Portugal,2021-03-17,18.57,
Portugal,2021-03-18,18.57,
Portugal,2021-03-19,18.57,978820.0
Portugal,2021-03-20,18.57,
Portugal,2021-03-21,12.57,
Portugal,2021-03-22,12.57,
Portugal,2021-03-23,12.57,
Portugal,2021-03-24,12.57,
Portugal,2021-03-25,12.57,
Portugal,2021-03-26,12.57,1239791.0
Portugal,2021-03-27,12.57,
Portugal,2021-03-28,8.43,
Portugal,2021-03-29,8.43,
Portugal,2021-03-30,8.43,
Portugal,2021-03-31,8.43,
Portugal,2021-04-01,8.43,
Portugal,2021-04-02,8.43,1380943.0
Portugal,2021-04-03,8.43,
Portugal,2021-04-04,6.0,
Portugal,2021-04-05,6.0,
Portugal,2021-04-06,6.0,
Portugal,2021-04-07,6.0,
Portugal,2021-04-08,6.0,
Portugal,2021-04-09,6.0,1640923.0
Portugal,2021-04-10,6.0,
Portugal,2021-04-11,4.86,
Portugal,2021-04-12,4.86,
Portugal,2021-04-13,4.86,
Portugal,2021-04-14,4.86,
Portugal,2021-04-15,4.86,
Portugal,2021-04-16,4.86,2070145.0
Portugal,2021-04-17,4.86,
Portugal,2021-04-18,3.86,
Portugal,2021-04-19,3.86,
Portugal,2021-04-20,3.86,
Portugal,2021-04-21,3.86,
Portugal,2021-04-22,3.86,
Portugal,2021-04-23,3.86,2284803.0
Portugal,2021-04-24,3.86,
Portugal,2021-04-25,2.71,
Portugal,2021-04-26,2.71,
Portugal,2021-04-27,2.71,
Portugal,2021-04-28,2.71,
Portugal,2021-04-29,2.71,
Portugal,2021-04-30,2.71,2636032.0
Portugal,2021-05-01,2.71,
Portugal,2021-05-02,1.86,
Portugal,2021-05-03,1.86,
Portugal,2021-05-04,1.86,
Portugal,2021-05-05,1.86,
Portugal,2021-05-06,1.86,
Portugal,2021-05-07,1.86,3024317.0
Portugal,2021-05-08,1.86,
Portugal,2021-05-09,2.14,
Portugal,2021-05-10,2.14,
Portugal,2021-05-11,2.14,
Portugal,2021-05-12,2.14,
Portugal,2021-05-13,2.14,
Portugal,2021-05-14,2.14,3335779.0
Portugal,2021-05-15,2.14,
Portugal,2021-05-16,2.43,
Portugal,2021-05-17,2.43,
Portugal,2021-05-18,2.43,
Portugal,2021-05-19,2.43,
Portugal,2021-05-20,2.43,
Portugal,2021-05-21,2.43,3670311.0
Portugal,2021-05-22,2.43,
Portugal,2021-05-23,1.0,
Portugal,2021-05-24,1.0,
Portugal,2021-05-25,1.0,
Portugal,2021-05-26,1.0,
Portugal,2021-05-27,1.0,
Portugal,2021-05-28,1.0,3956750.0
Portugal,2021-05-29,1.0,
Portugal,2021-05-30,1.0,
Portugal,2021-05-31,1.0,
Portugal,2021-06-01,1.0,
Portugal,2021-06-02,1.0,
Portugal,2021-06-03,1.0,
Portugal,2021-06-04,1.0,4249423.0
Portugal,2021-06-05,1.0,
Portugal,2021-06-06,1.71,
Portugal,2021-06-07,1.71,
Portugal,2021-06-08,1.71,
Portugal,2021-06-09,1.71,
Portugal,2021-06-10,1.71,
Portugal,2021-06-11,1.71,4644140.0
Portugal,2021-06-12,1.71,
Portugal,2021-06-13,1.43,
Portugal,2021-06-14,1.43,
Portugal,2021-06-15,1.43,
Portugal,2021-06-16,1.43,
Portugal,2021-06-17,1.43,
Portugal,2021-06-18,1.43,5029458.0
Portugal,2021-06-19,1.43,
Portugal,2021-06-20,3.14,
Portugal,2021-06-21,3.14,
Portugal,2021-06-22,3.14,
Portugal,2021-06-23,3.14,
Portugal,2021-06-24,3.14,
Portugal,2021-06-25,3.14,5456506.0
Portugal,2021-06-26,3.14,
Portugal,2021-06-27,2.71,
Portugal,2021-06-28,2.71,
Portugal,2021-06-29,2.71,
Portugal,2021-06-30,2.71,
Portugal,2021-07-01,2.71,
Portugal,2021-07-02,2.71,5877512.0
Portugal,2021-07-03,2.71,
Portugal,2021-07-04,4.43,
Portugal,2021-07-05,4.43,
Portugal,2021-07-06,4.43,
Portugal,2021-07-07,4.43,
Portugal,2021-07-08,4.43,
Portugal,2021-07-09,4.43,6354592.0
Portugal,2021-07-10,4.43,
Portugal,2021-07-11,7.0,
Portugal,2021-07-12,7.0,
Portugal,2021-07-13,7.0,
Portugal,2021-07-14,7.0,
Portugal,2021-07-15,7.0,
Portugal,2021-07-16,7.0,6720411.0
Portugal,2021-07-17,7.0,
Portugal,2021-07-18,7.43,
Portugal,2021-07-19,7.43,
Portugal,2021-07-20,7.43,
Portugal,2021-07-21,7.43,
Portugal,2021-07-22,7.43,
Portugal,2021-07-23,7.43,7001708.0
Portugal,2021-07-24,7.43,
Portugal,2021-07-25,12.29,
Portugal,2021-07-26,12.29,
Portugal,2021-07-27,12.29,
Portugal,2021-07-28,12.29,
Portugal,2021-07-29,12.29,
Portugal,2021-07-30,12.29,7212940.0
Portugal,2021-07-31,12.29,
Portugal,2021-08-01,11.29,
Portugal,2021-08-02,11.29,
Portugal,2021-08-03,11.29,
Portugal,2021-08-04,11.29,
Portugal,2021-08-05,11.29,
Portugal,2021-08-06,11.29,7463989.0
Portugal,2021-08-07,11.29,
Portugal,2021-08-08,14.71,
Portugal,2021-08-09,14.71,
Portugal,2021-08-10,14.71,
Portugal,2021-08-11,14.71,
Portugal,2021-08-12,14.71,
Portugal,2021-08-13,14.71,7926009.0
Portugal,2021-08-14,14.71,
Portugal,2021-08-15,12.71,
Portugal,2021-08-16,12.71,
Portugal,2021-08-17,12.71,
Portugal,2021-08-18,12.71,
Portugal,2021-08-19,12.71,
Portugal,2021-08-20,12.71,8401547.0
Portugal,2021-08-21,12.71,
Portugal,2021-08-22,10.0,
Portugal,2021-08-23,10.0,
Portugal,2021-08-24,10.0,
Portugal,2021-08-25,10.0,
Portugal,2021-08-26,10.0,
Portugal,2021-08-27,10.0,8739906.0
Portugal,2021-08-28,10.0,
Portugal,2021-08-29,11.86,
Portugal,2021-08-30,11.86,
Portugal,2021-08-31,11.86,
Portugal,2021-09-01,11.86,
Portugal,2021-09-02,11.86,
Portugal,2021-09-03,11.86,8888760.0
Portugal,2021-09-04,11.86,
Portugal,2021-09-05,11.43,
Portugal,2021-09-06,11.43,
Portugal,2021-09-07,11.43,
Portugal,2021-09-08,11.43,
Portugal,2021-09-09,11.43,
Portugal,2021-09-10,11.43,8961668.0
Portugal,2021-09-11,11.43,
Portugal,2021-09-12,8.0,
Portugal,2021-09-13,8.0,
Portugal,2021-09-14,8.0,
Portugal,2021-09-15,8.0,
Portugal,2021-09-16,8.0,
Portugal,2021-09-17,8.0,9012987.0
Portugal,2021-09-18,8.0,
Portugal,2021-09-19,6.86,
Portugal,2021-09-20,6.86,
Portugal,2021-09-21,6.86,
Portugal,2021-09-22,6.86,
Portugal,2021-09-23,6.86,
Portugal,2021-09-24,6.86,9051104.0
Portugal,2021-09-25,6.86,
Portugal,2021-09-26,5.71,
Portugal,2021-09-27,5.71,
Portugal,2021-09-28,5.71,
Portugal,2021-09-29,5.71,
Portugal,2021-09-30,5.71,
Portugal,2021-10-01,5.71,9076540.0
Portugal,2021-10-02,5.71,
Portugal,2021-10-03,6.43,
Portugal,2021-10-04,6.43,
Portugal,2021-10-05,6.43,
Portugal,2021-10-06,6.43,
Portugal,2021-10-07,6.43,
Portugal,2021-10-08,6.43,9093030.0
Portugal,2021-10-09,6.43,
Portugal,2021-10-10,7.0,
Portugal,2021-10-11,7.0,
Portugal,2021-10-12,7.0,
Portugal,2021-10-13,7.0,
Portugal,2021-10-14,7.0,
Portugal,2021-10-15,7.0,9111646.0
Portugal,2021-10-16,7.0,
Portugal,2021-10-17,7.29,
Portugal,2021-10-18,7.29,
Portugal,2021-10-19,7.29,
Portugal,2021-10-20,7.29,
Portugal,2021-10-21,7.29,
Portugal,2021-10-22,7.29,9126030.0
Portugal,2021-10-23,7.29,
Portugal,2021-10-24,5.43,
Portugal,2021-10-25,5.43,
Portugal,2021-10-26,5.43,
Portugal,2021-10-27,5.43,
Portugal,2021-10-28,5.43,
Portugal,2021-10-29,5.43,9140105.0
Portugal,2021-10-30,5.43,
Portugal,2021-10-31,3.57,
Portugal,2021-11-01,3.57,
Portugal,2021-11-02,3.57,
Portugal,2021-11-03,3.57,
Portugal,2021-11-04,3.57,
Portugal,2021-11-05,3.57,9150897.0
Portugal,2021-11-06,3.57,
Portugal,2021-11-07,6.43,
Portugal,2021-11-08,6.43,
Portugal,2021-11-09,6.43,
Portugal,2021-11-10,6.43,
Portugal,2021-11-11,6.43,
Portugal,2021-11-12,6.43,9164909.0
Portugal,2021-11-13,6.43,
Portugal,2021-11-14,8.57,
Portugal,2021-11-15,8.57,
Portugal,2021-11-16,8.57,
Portugal,2021-11-17,8.57,
Portugal,2021-11-18,8.57,
Portugal,2021-11-19,8.57,9185401.0
Portugal,2021-11-20,8.57,
Portugal,2021-11-21,11.29,
Portugal,2021-11-22,11.29,
Portugal,2021-11-23,11.29,
Portugal,2021-11-24,11.29,
Portugal,2021-11-25,11.29,
Portugal,2021-11-26,11.29,9206695.0
Portugal,2021-11-27,11.29,
Portugal,2021-11-28,13.14,
Portugal,2021-11-29,13.14,
Portugal,2021-11-30,13.14,
Portugal,2021-12-01,13.14,
Portugal,2021-12-02,13.14,
Portugal,2021-12-03,13.14,9234860.0
Portugal,2021-12-04,13.14,
Portugal,2021-12-05,17.43,
Portugal,2021-12-06,17.43,
Portugal,2021-12-07,17.43,
Portugal,2021-12-08,17.43,
Portugal,2021-12-09,17.43,
Portugal,2021-12-10,17.43,9259220.0
Portugal,2021-12-11,17.43,
Portugal,2021-12-12,17.43,
Portugal,2021-12-13,17.43,
Portugal,2021-12-14,17.43,
Portugal,2021-12-15,17.43,
Portugal,2021-12-16,17.43,
Portugal,2021-12-17,17.43,9369453.0
Portugal,2021-12-18,17.43,
Portugal,2021-12-19,17.86,
Portugal,2021-12-20,17.86,
Portugal,2021-12-21,17.86,
Portugal,2021-12-22,17.86,
Portugal,2021-12-23,17.86,
Portugal,2021-12-24,17.86,9383306.0
